Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status
SC11735,2025-01-27,Mumbai,Chennai,518.0,526.99,Heavy Truck,Groceries,Clear,3087.57,6,4.0,On-Time
SC11736,2025-07-14,Delhi,Bengaluru,522.5,171.22,Mini Truck,Apparel,Clear,5195.96,1,3.0,Delayed
SC11737,2025-12-03,Hyderabad,Mumbai,660.5,444.64,Van,Apparel,Storm,4078.26,1,7.0,Delayed
SC11738,2025-08-24,Mumbai,Chennai,337.1,919.68,Heavy Truck,Apparel,Fog,5078.34,1,5.0,Delayed
SC11739,2025-04-02,Chennai,Chennai,63.1,715.46,Bike,Groceries,Fog,1614.84,6,4.0,On-Time
SC11740,2025-01-21,Chennai,Mumbai,222.6,770.7,Heavy Truck,Electronics,Clear,5346.86,5,4.0,On-Time
SC11741,2025-10-30,Hyderabad,Bengaluru,784.1,31.67,Van,Apparel,Fog,4570.33,1,7.0,Delayed
SC11742,2025-12-23,Delhi,Chennai,479.0,444.73,Van,Furniture,Clear,4414.15,6,4.0,On-Time
SC11743,2025-03-25,Bengaluru,Mumbai,569.2,614.47,Bike,Groceries,Rain,2177.27,2,6.0,Delayed
SC11744,2025-09-19,Hyderabad,Chennai,10.8,788.62,Bike,Pharma,Rain,5342.8,2,2.0,On-Time
SC11745,2025-05-27,Mumbai,Hyderabad,417.0,47.29,Mini Truck,Groceries,Clear,3882.18,3,4.0,Delayed
SC11746,2025-09-14,Mumbai,Delhi,34.8,809.89,Bike,Electronics,Rain,5133.26,2,3.0,Delayed
SC11747,2025-02-27,Chennai,Hyderabad,457.5,521.21,Mini Truck,Groceries,Clear,2261.68,4,5.0,Delayed
SC11748,2025-01-15,Mumbai,Chennai,737.0,187.85,Van,Pharma,Clear,1002.06,3,6.0,Delayed
SC11749,2025-06-11,Hyderabad,Bengaluru,774.9,301.73,Van,Furniture,Fog,2094.17,2,7.0,Delayed
SC11750,2025-06-12,Mumbai,Delhi,434.7,268.19,Heavy Truck,Pharma,Clear,2813.3,4,4.0,On-Time
SC11751,2025-11-16,Hyderabad,Hyderabad,369.3,504.55,Heavy Truck,Groceries,Clear,3270.43,2,4.0,Delayed
SC11752,2025-10-08,Bengaluru,Mumbai,756.3,49.58,Mini Truck,Pharma,Clear,3138.23,6,4.0,On-Time
SC11753,2025-10-07,Chennai,Bengaluru,540.5,151.03,Bike,Groceries,Fog,3344.42,7,5.0,On-Time
SC11754,2025-01-12,Mumbai,Hyderabad,56.6,772.15,Bike,Furniture,Clear,5073.98,4,3.0,On-Time
SC11755,2025-10-01,Hyderabad,Mumbai,375.3,126.41,Heavy Truck,Furniture,Clear,1145.09,1,4.0,Delayed
SC11756,2025-09-28,Delhi,Chennai,196.0,222.11,Van,Electronics,Fog,1998.9,6,3.0,On-Time
SC11757,2025-07-27,Chennai,Mumbai,378.5,430.98,Mini Truck,Furniture,Clear,5348.36,7,4.0,On-Time
SC11758,2025-01-27,Bengaluru,Hyderabad,367.1,491.51,Van,Apparel,Clear,3428.68,4,3.0,On-Time
SC11759,2025-03-13,Hyderabad,Hyderabad,467.8,725.55,Van,Pharma,Rain,3562.83,6,5.0,On-Time
SC11760,2025-03-01,Bengaluru,Chennai,288.6,425.24,Bike,Pharma,Clear,2946.67,1,3.0,Delayed
SC11761,2025-05-25,Bengaluru,Mumbai,,,Mini Truck,Groceries,,,4,4.0,On-Time
SC11762,2025-04-03,Mumbai,Mumbai,405.5,587.62,Van,Furniture,Clear,1308.77,4,4.0,On-Time
SC11763,2025-11-05,Mumbai,Chennai,665.0,107.89,Heavy Truck,Electronics,Fog,3349.17,7,7.0,On-Time
SC11764,2025-01-08,Hyderabad,Mumbai,532.9,148.94,Heavy Truck,Electronics,Fog,5983.46,6,5.0,On-Time
SC11765,2025-03-20,Delhi,Chennai,274.0,415.46,Bike,Electronics,Clear,3461.38,2,3.0,Delayed
SC11766,2025-01-27,Hyderabad,Bengaluru,748.7,377.35,Heavy Truck,Apparel,Clear,409.75,4,5.0,Delayed
SC11767,2025-06-23,Delhi,Hyderabad,730.2,706.5,Heavy Truck,Furniture,Storm,4809.15,2,8.0,Delayed
SC11768,2025-02-19,Bengaluru,Bengaluru,171.4,551.91,Van,Electronics,Clear,2469.38,4,2.0,On-Time
SC11769,2025-07-18,Chennai,Delhi,36.3,369.03,Heavy Truck,Apparel,Clear,1049.01,5,2.0,On-Time
SC11770,2025-12-15,Hyderabad,Delhi,594.3,162.64,Heavy Truck,Pharma,Rain,5195.74,3,6.0,Delayed
SC11771,2025-06-30,Hyderabad,Delhi,663.0,215.88,Van,Groceries,Rain,1308.14,2,6.0,Delayed
SC11772,2025-01-24,Delhi,Chennai,774.5,546.94,Bike,Furniture,Rain,5536.49,2,6.0,Delayed
SC11773,2025-11-12,Bengaluru,Mumbai,712.4,402.56,Bike,Furniture,Clear,2734.51,7,5.0,On-Time
SC11774,2025-02-15,Bengaluru,Bengaluru,482.4,489.42,Mini Truck,Pharma,Clear,4495.33,1,4.0,Delayed
SC11775,2025-01-15,Delhi,Bengaluru,426.4,162.56,Heavy Truck,Furniture,Fog,3349.93,5,4.0,On-Time
SC11776,2025-06-02,Bengaluru,Bengaluru,27.1,629.93,Van,Furniture,Rain,1651.27,1,2.0,Delayed
SC11777,2025-08-10,Mumbai,Bengaluru,201.1,809.99,Mini Truck,Furniture,Rain,4075.88,5,4.0,On-Time
SC11778,2025-07-25,Chennai,Delhi,370.4,245.41,Bike,Furniture,Storm,5753.79,5,6.0,Delayed
SC11779,2025-09-30,Hyderabad,Bengaluru,504.7,467.19,Bike,Apparel,Rain,4652.38,6,6.0,On-Time
SC11780,2025-08-24,Chennai,Mumbai,448.0,926.76,Van,Apparel,Clear,3683.51,6,5.0,On-Time
SC11781,2025-12-06,Hyderabad,Delhi,595.4,316.91,Mini Truck,Groceries,Rain,5945.17,6,5.0,On-Time
SC11782,2025-08-16,Mumbai,Bengaluru,227.4,565.5,Mini Truck,Furniture,Clear,1702.16,4,4.0,On-Time
SC11783,2025-01-09,Bengaluru,Chennai,454.1,86.14,Van,Pharma,Clear,514.7,7,4.0,On-Time
SC11784,2025-06-15,Delhi,Hyderabad,75.1,575.91,Van,Electronics,Clear,337.97,1,2.0,Delayed
SC11785,2025-11-15,Mumbai,Hyderabad,333.9,85.61,Mini Truck,Groceries,Rain,4307.52,3,4.0,Delayed
SC11786,2025-08-02,Chennai,Hyderabad,601.4,911.29,Bike,Electronics,Storm,5006.86,5,7.0,Delayed
SC11787,2025-04-27,Delhi,Delhi,556.3,680.02,Heavy Truck,Electronics,Clear,3865.34,5,4.0,On-Time
SC11788,2025-12-10,Bengaluru,Bengaluru,792.6,748.86,Bike,Furniture,Clear,5444.41,7,7.0,On-Time
SC11789,2025-03-13,Mumbai,Delhi,225.9,669.05,Van,Pharma,Clear,4233.16,2,3.0,Delayed
SC11790,2025-03-05,Delhi,Mumbai,401.1,560.45,Mini Truck,Electronics,Rain,2320.08,4,4.0,On-Time
SC11791,2025-07-24,Mumbai,Chennai,267.0,427.69,Mini Truck,Electronics,Rain,1210.36,3,3.0,On-Time
SC11792,2025-07-28,Mumbai,Chennai,5329.5,815.53,Heavy Truck,Groceries,Clear,5559.19,6,3.0,On-Time
SC11793,2025-03-13,Bengaluru,Hyderabad,686.3,909.02,Mini Truck,Pharma,Rain,756.04,5,7.0,Delayed
SC11794,2025-10-04,Hyderabad,Hyderabad,548.9,474.33,Heavy Truck,Pharma,Clear,3326.48,2,4.0,Delayed
SC11795,2025-10-01,Delhi,Hyderabad,706.5,884.99,Bike,Electronics,Clear,1986.95,1,7.0,Delayed
SC11796,2025-11-16,Bengaluru,Bengaluru,166.8,554.37,Bike,Pharma,Clear,1737.78,5,3.0,On-Time
SC11797,2025-12-04,Mumbai,Mumbai,699.3,511.7,Mini Truck,Groceries,Fog,3928.13,2,7.0,Delayed
SC11798,2025-04-05,Bengaluru,Mumbai,52.5,432.03,Mini Truck,Groceries,Clear,1502.74,1,2.0,Delayed
SC11799,2025-06-15,Hyderabad,Mumbai,711.4,199.22,Van,Groceries,Rain,5510.74,4,6.0,Delayed
SC11800,2025-02-01,Delhi,Mumbai,266.6,4.03,Van,Furniture,Clear,2525.36,6,3.0,On-Time
SC11801,2025-01-11,Hyderabad,Hyderabad,255.1,229.81,Mini Truck,Electronics,Clear,4112.65,7,2.0,On-Time
SC11802,2025-10-28,Chennai,Chennai,412.1,484.48,Mini Truck,Pharma,Clear,4407.37,1,5.0,Delayed
SC11803,2025-08-05,Delhi,Hyderabad,752.8,361.27,Bike,Groceries,Clear,4145.21,5,5.0,On-Time
SC11804,2025-10-16,Hyderabad,Mumbai,43.0,426.34,Mini Truck,Electronics,Clear,5434.89,3,2.0,On-Time
SC11805,2025-04-12,Mumbai,Hyderabad,285.0,931.63,Van,Electronics,Rain,1502.12,1,6.0,Delayed
SC11806,2025-09-24,Delhi,Mumbai,686.0,333.08,Bike,Furniture,Clear,653.42,3,5.0,Delayed
SC11807,2025-08-02,Delhi,Delhi,319.9,429.85,Heavy Truck,Pharma,Rain,474.47,3,4.0,Delayed
SC11808,2025-06-28,Bengaluru,Chennai,163.3,127.27,Van,Pharma,Clear,5285.39,1,2.0,Delayed
SC11809,2025-03-29,Mumbai,Delhi,342.7,46.04,Van,Groceries,Clear,5843.73,7,2.0,On-Time
SC11810,2025-02-10,Chennai,Bengaluru,311.5,736.75,Bike,Groceries,Clear,1919.78,7,3.0,On-Time
SC11811,2025-03-17,Hyderabad,Hyderabad,,,Heavy Truck,Electronics,,,4,9.0,Delayed
SC11812,2025-02-15,Bengaluru,Bengaluru,610.7,722.79,Van,Pharma,Clear,202.14,7,6.0,On-Time
SC11813,2025-06-09,Hyderabad,Hyderabad,,,Mini Truck,Pharma,,,1,3.0,Delayed
SC11814,2025-03-21,Chennai,Delhi,790.8,543.45,Van,Groceries,Fog,4182.26,7,7.0,On-Time
SC11815,2025-11-06,Chennai,Mumbai,374.9,241.33,Bike,Apparel,Clear,535.44,2,4.0,Delayed
SC11816,2025-03-27,Delhi,Mumbai,51.3,217.04,Bike,Electronics,Rain,2890.78,6,3.0,On-Time
SC11817,2025-04-02,Chennai,Hyderabad,213.5,11.44,Bike,Pharma,Clear,4026.11,3,2.0,On-Time
SC11818,2025-05-28,Hyderabad,Mumbai,351.7,124.26,Van,Furniture,Rain,4630.86,6,5.0,On-Time
SC11819,2025-06-10,Mumbai,Delhi,129.7,294.15,Heavy Truck,Furniture,Clear,2804.82,5,2.0,On-Time
SC11820,2025-07-21,Mumbai,Mumbai,758.3,111.48,Mini Truck,Apparel,Fog,3837.16,3,6.0,Delayed
SC11821,2025-08-30,Delhi,Delhi,,,Bike,Groceries,,,5,6.0,Delayed
SC11822,2025-12-19,Hyderabad,Bengaluru,218.3,293.55,Heavy Truck,Groceries,Clear,455.99,2,4.0,Delayed
SC11823,2025-01-02,Hyderabad,Delhi,474.7,124.24,Mini Truck,Groceries,Clear,4495.41,2,4.0,Delayed
SC11824,2025-08-13,Chennai,Chennai,,,Bike,Furniture,,,6,5.0,On-Time
SC11825,2025-10-16,Hyderabad,Chennai,753.3,558.52,Mini Truck,Groceries,Rain,336.06,2,7.0,Delayed
SC11826,2025-08-21,Bengaluru,Chennai,705.9,61.31,Mini Truck,Furniture,Clear,2789.33,1,5.0,Delayed
SC11827,2025-03-18,Chennai,Hyderabad,414.6,819.38,Heavy Truck,Apparel,Clear,5213.98,3,4.0,Delayed
SC11828,2025-04-26,Bengaluru,Hyderabad,620.8,913.44,Mini Truck,Electronics,Clear,1032.35,5,5.0,On-Time
SC11829,2025-06-03,Delhi,Hyderabad,451.9,234.79,Bike,Pharma,Clear,225.22,7,5.0,On-Time
SC11830,2025-04-13,Mumbai,Delhi,444.4,427.87,Heavy Truck,Apparel,Clear,793.38,6,5.0,On-Time
SC11831,2025-07-13,Delhi,Hyderabad,96.2,21.52,Van,Furniture,Clear,2277.41,6,1.0,On-Time
SC11832,2025-06-15,Mumbai,Bengaluru,105.3,608.85,Van,Apparel,Rain,3544.01,2,2.0,On-Time
SC11833,2025-12-25,Delhi,Chennai,426.0,393.52,Heavy Truck,Pharma,Storm,1279.12,2,6.0,Delayed
SC11834,2025-03-31,Hyderabad,Delhi,218.7,256.92,Van,Electronics,Clear,4841.49,5,2.0,On-Time
SC11835,2025-06-23,Bengaluru,Chennai,21.7,196.89,Mini Truck,Pharma,Rain,4556.79,3,2.0,On-Time
SC11836,2025-05-02,Mumbai,Hyderabad,579.7,621.49,Bike,Furniture,Clear,4220.8,3,4.0,Delayed
SC11837,2025-05-23,Chennai,Delhi,30.8,395.7,Mini Truck,Pharma,Clear,3001.7,6,2.0,On-Time
SC11838,2025-04-16,Bengaluru,Mumbai,478.2,171.09,Heavy Truck,Apparel,Clear,2286.52,5,4.0,On-Time
SC11839,2025-11-01,Chennai,Bengaluru,433.7,654.81,Bike,Groceries,Clear,2347.18,6,5.0,On-Time
SC11840,2025-12-26,Bengaluru,Hyderabad,775.2,537.04,Heavy Truck,Apparel,Clear,3092.96,7,7.0,On-Time
SC11841,2025-11-13,Bengaluru,Hyderabad,389.9,815.81,Heavy Truck,Furniture,Fog,602.29,4,6.0,Delayed
SC11842,2025-05-03,Delhi,Bengaluru,,,Heavy Truck,Electronics,,,3,3.0,On-Time
SC11843,2025-01-09,Mumbai,Bengaluru,443.6,746.49,Mini Truck,Pharma,Clear,2206.32,5,5.0,On-Time
SC11844,2025-09-19,Mumbai,Mumbai,673.7,640.0,Bike,Electronics,Clear,1464.84,7,5.0,On-Time
SC11845,2025-03-14,Bengaluru,Hyderabad,797.5,109.7,VAN,Furniture,Storm,1778.21,5,8.0,Delayed
SC11846,2025-12-25,Hyderabad,Hyderabad,347.1,660.23,Bike,Pharma,Clear,1204.72,6,3.0,On-Time
SC11847,2025-08-11,Hyderabad,Chennai,259.6,419.75,Mini Truck,Apparel,Rain,5424.17,2,4.0,Delayed
SC11848,2025-02-10,Chennai,Delhi,725.8,897.76,Van,Apparel,Clear,1138.87,5,7.0,Delayed
SC11849,2025-07-23,Chennai,Delhi,157.0,134.96,Mini Truck,Furniture,Clear,5315.12,6,3.0,On-Time
SC11850,2025-09-21,Delhi,Chennai,494.3,610.87,Mini Truck,Pharma,Clear,3497.62,1,4.0,Delayed
SC11851,2025-11-24,Bengaluru,Delhi,327.5,363.19,Heavy Truck,Apparel,Fog,5224.59,2,5.0,Delayed
SC11852,2025-06-27,Chennai,Bengaluru,37.7,909.0,Bike,Furniture,Fog,2923.28,2,3.0,Delayed
SC11853,2025-12-14,Chennai,Delhi,281.1,313.81,Bike,Furniture,Clear,5576.66,3,3.0,On-Time
SC11854,2025-11-14,Bengaluru,Delhi,215.9,914.1,Van,Electronics,Rain,1387.22,4,4.0,On-Time
SC11855,2025-03-25,Delhi,Chennai,550.4,856.46,Van,Apparel,Clear,3394.95,3,5.0,Delayed
SC11856,2025-11-14,Chennai,Mumbai,759.3,257.23,Heavy Truck,Pharma,Clear,886.16,1,6.0,Delayed
SC11857,2025-04-21,Delhi,Delhi,218.1,763.46,Bike,Apparel,Rain,2766.24,6,4.0,On-Time
SC11858,2025-09-08,Mumbai,Delhi,650.1,945.83,Van,Apparel,Clear,3483.94,2,6.0,Delayed
SC11859,2025-01-07,Delhi,Mumbai,49.0,240.4,Van,Apparel,Clear,3693.2,2,2.0,On-Time
SC11860,2025-03-25,Hyderabad,Chennai,432.8,415.22,Bike,Furniture,Clear,2288.34,7,4.0,On-Time
SC11861,2025-07-27,Hyderabad,Mumbai,61.1,494.41,Mini Truck,Groceries,Storm,596.56,5,4.0,On-Time
SC11862,2025-11-10,Delhi,Chennai,747.6,280.54,Van,Groceries,Fog,3983.66,4,7.0,Delayed
SC11863,2025-01-22,Hyderabad,Bengaluru,614.2,14.99,Bike,Electronics,Rain,3007.33,4,6.0,Delayed
SC11864,2025-01-03,Mumbai,Chennai,528.1,209.51,Van,Apparel,Clear,950.74,5,4.0,On-Time
SC11865,2025-05-07,Bengaluru,Bengaluru,660.0,268.2,Heavy Truck,Groceries,Rain,5624.87,1,5.0,Delayed
SC11866,2025-10-24,Hyderabad,Bengaluru,519.8,421.7,Van,Electronics,Clear,5740.66,4,4.0,On-Time
SC11867,2025-07-07,Hyderabad,Chennai,775.3,162.96,Bike,Furniture,Storm,5161.15,2,7.0,Delayed
SC11868,2025-12-28,Delhi,Hyderabad,572.6,829.66,Van,Apparel,Clear,5086.63,1,6.0,Delayed
SC11869,2025-01-14,Mumbai,Chennai,740.1,669.81,Heavy Truck,Pharma,Clear,727.23,3,5.0,Delayed
SC11870,2025-01-12,Bengaluru,Delhi,416.1,81.4,Heavy Truck,Furniture,Clear,5961.51,3,4.0,Delayed
SC11871,2025-03-28,Delhi,Delhi,98.1,617.76,Van,Electronics,Rain,2492.23,1,4.0,Delayed
SC11872,2025-01-12,Delhi,Hyderabad,424.9,621.15,Van,Furniture,Rain,1104.26,2,3.0,Delayed
SC11873,2025-01-25,Mumbai,Bengaluru,105.9,908.43,Heavy Truck,Pharma,Clear,4900.8,7,3.0,On-Time
SC11874,2025-10-28,Bengaluru,Hyderabad,476.0,3.37,Heavy Truck,Furniture,Clear,1470.52,3,4.0,Delayed
SC11875,2025-08-31,Mumbai,Delhi,388.6,235.91,Mini Truck,Electronics,Rain,3228.13,6,4.0,On-Time
SC11876,2025-05-02,Bengaluru,Hyderabad,499.9,881.44,Mini Truck,Pharma,Clear,898.89,2,4.0,Delayed
SC11877,2025-05-27,Mumbai,Chennai,13.0,885.56,Heavy Truck,Pharma,Rain,2926.68,5,2.0,On-Time
SC11878,2025-02-24,Delhi,Hyderabad,159.9,684.7,Van,Furniture,Fog,3415.13,4,3.0,On-Time
SC11879,2025-08-26,Delhi,Bengaluru,395.6,727.59,Bike,Pharma,Clear,2758.66,7,5.0,On-Time
SC11880,2025-12-22,Chennai,Chennai,760.7,87.36,Van,Furniture,Clear,556.5,7,5.0,On-Time
SC11881,2025-06-22,Hyderabad,Mumbai,310.0,488.43,Van,Apparel,Clear,2986.89,1,4.0,Delayed
SC11882,2025-08-09,Mumbai,Delhi,342.4,220.39,Mini Truck,Pharma,Clear,2893.32,4,3.0,On-Time
SC11883,2025-04-29,Chennai,Delhi,573.2,172.57,Mini Truck,Furniture,Clear,1680.48,5,4.0,On-Time
SC11884,2025-11-05,Hyderabad,Hyderabad,485.0,769.88,Mini Truck,Apparel,Rain,5541.37,3,4.0,Delayed
SC11885,2025-07-02,Mumbai,Chennai,242.6,128.72,Heavy Truck,Pharma,Clear,2594.09,7,2.0,On-Time
SC11886,2025-10-15,Bengaluru,Mumbai,,,Heavy Truck,Apparel,,,6,4.0,On-Time
SC11887,2025-11-03,Hyderabad,Chennai,178.1,891.68,Van,Pharma,Rain,791.53,2,4.0,Delayed
SC11888,2025-10-27,Delhi,Delhi,773.0,176.95,Van,Electronics,Rain,2015.43,7,6.0,On-Time
SC11889,2025-03-23,Chennai,Chennai,108.9,929.1,Bike,Electronics,Fog,1181.54,7,5.0,On-Time
SC11890,2025-07-30,Hyderabad,Mumbai,300.6,944.58,Van,Furniture,Clear,2539.2,2,4.0,Delayed
SC11891,2025-05-30,Hyderabad,Hyderabad,25.5,528.06,Van,Groceries,Rain,803.07,5,2.0,On-Time
SC11892,2025-02-06,Delhi,Bengaluru,181.3,162.05,Mini Truck,Electronics,Fog,2730.05,1,4.0,Delayed
SC11893,2025-12-18,Mumbai,Chennai,625.5,300.64,Mini Truck,Groceries,Clear,2220.14,7,5.0,On-Time
SC11894,2025-11-08,Bengaluru,Bengaluru,2473.5,403.56,Mini Truck,Apparel,Clear,1456.39,7,3.0,On-Time
SC11895,2025-12-27,Delhi,Delhi,68.7,294.2,Mini Truck,Apparel,Clear,3906.75,4,2.0,On-Time
SC11896,2025-02-28,Bengaluru,Hyderabad,382.2,266.96,Mini Truck,Groceries,Fog,5712.83,6,5.0,On-Time
SC11897,2025-05-11,Mumbai,Hyderabad,12.9,923.63,Bike,Furniture,Clear,1361.61,3,3.0,On-Time
SC11898,2025-07-21,Hyderabad,Chennai,72.4,146.12,Bike,Pharma,Fog,4313.98,1,3.0,Delayed
SC11899,2025-08-31,Bengaluru,Hyderabad,647.1,696.79,Bike,Groceries,Rain,4492.93,6,7.0,Delayed
SC11900,2025-02-04,Chennai,Chennai,618.3,0.89,Mini Truck,Groceries,Clear,3064.01,6,5.0,On-Time
SC11901,2025-04-03, chennai ,Chennai,732.5,566.58,Heavy Truck,Groceries,Clear,5401.36,5,6.0,Delayed
SC11902,2025-07-26,Delhi,Bengaluru,684.3,870.19,Mini Truck,Groceries,Clear,5803.38,5,6.0,Delayed
SC11903,2025-12-19,Mumbai,Hyderabad,548.1,273.89,Mini Truck,Groceries,Clear,2269.14,2,3.0,Delayed
SC11904,2025-11-28,Delhi,Chennai,46.6,176.66,Bike,Furniture,Rain,3958.54,3,3.0,On-Time
SC11905,2025-11-01,Delhi,Bengaluru,627.4,619.27,Mini Truck,Electronics,Rain,4023.94,1,5.0,Delayed
SC11906,2025-12-16,Delhi,Mumbai,677.2,677.12,Bike,Pharma,Clear,2511.27,2,5.0,Delayed
SC11907,2025-08-01, chennai ,Bengaluru,640.3,653.78,Mini Truck,Electronics,Rain,2003.23,7,6.0,On-Time
SC11908,2025-06-08,Chennai,Bengaluru,409.2,303.69,Van,Groceries,Clear,5612.4,3,3.0,On-Time
SC11909,2025-01-24,Delhi,Chennai,190.2,239.97,Heavy Truck,Electronics,Clear,4771.39,4,3.0,On-Time
SC11910,2025-10-20,Chennai,Delhi,,,Heavy Truck,Furniture,,,4,6.0,Delayed
SC11911,2025-01-04,Mumbai,Delhi,583.1,877.17,Bike,Apparel,Clear,851.32,2,5.0,Delayed
SC11912,2025-08-08,Delhi,Delhi,784.7,434.72,Van,Electronics,Storm,5546.88,1,7.0,Delayed
SC11913,2025-12-30,Chennai,Bengaluru,128.8,803.96,Heavy Truck,Pharma,Rain,626.25,3,3.0,On-Time
SC11914,2025-01-20,Bengaluru,Chennai,184.4,429.98,Bike,Furniture,Clear,4177.26,4,3.0,On-Time
SC11915,2025-06-01,Delhi,Hyderabad,173.4,403.46,Mini Truck,Apparel,Clear,1476.54,4,1.0,On-Time
SC11916,2025-02-19,Delhi,Bengaluru,635.1,149.35,Mini Truck,Furniture,Clear,355.83,1,4.0,Delayed
SC11917,2025-06-26,Mumbai,Bengaluru,153.6,405.37,Van,Groceries,Clear,498.88,2,1.0,On-Time
SC11918,2025-04-06,Hyderabad,Chennai,58.0,510.78,Heavy Truck,Apparel,Rain,2335.1,5,3.0,On-Time
SC11919,2025-04-15,Hyderabad,Mumbai,798.9,21.87,Mini Truck,Pharma,Fog,603.89,7,6.0,On-Time
SC11920,2025-09-07,Mumbai,Bengaluru,24.7,422.19,Bike,Apparel,Rain,3640.34,6,3.0,On-Time
SC11921,2025-04-27,Mumbai,Mumbai,669.0,742.4,Mini Truck,Pharma,Clear,3936.44,7,6.0,On-Time
SC11922,2025-12-20,Mumbai,Mumbai,295.5,646.2,Mini Truck,Groceries,Clear,2334.79,3,4.0,Delayed
SC11923,2025-08-16,Hyderabad,Delhi,674.1,603.58,Heavy Truck,Pharma,Clear,4495.84,4,5.0,Delayed
SC11924,2025-03-07,Mumbai,Chennai,445.9,864.12,Heavy Truck,Furniture,Clear,3016.75,6,5.0,On-Time
SC11925,2025-12-01,Chennai,Mumbai,721.8,17.62,Bike,Electronics,Clear,2666.84,6,6.0,On-Time
SC11926,2025-09-19,Delhi,Chennai,,,Van,Furniture,,,5,6.0,Delayed
SC11927,2025-10-22,Delhi,Delhi,12.2,748.09,Van,Furniture,Clear,2671.97,6,2.0,On-Time
SC11928,2025-08-31,Bengaluru,Chennai,65.0,514.5,Mini Truck,Apparel,Rain,5812.14,1,2.0,Delayed
SC11929,2025-07-05,Bengaluru,Bengaluru,204.0,308.04,Bike,Groceries,Rain,4136.23,2,4.0,Delayed
SC11930,2025-09-03,Delhi,Mumbai,537.1,129.87,Van,Electronics,Clear,1993.98,3,4.0,Delayed
SC11931,2025-05-05,Chennai,Chennai,711.2,843.24,Van,Pharma,Rain,4443.08,1,7.0,Delayed
SC11932,2025-09-25,Hyderabad,Hyderabad,370.7,447.49,Mini Truck,Apparel,Clear,2082.06,2,4.0,Delayed
SC11933,2025-05-11,Hyderabad,Chennai,487.5,834.27,Bike,Groceries,Clear,885.43,1,5.0,Delayed
SC11934,2025-08-25,Chennai,Mumbai,154.9,556.77,Van,Electronics,Rain,2930.86,4,3.0,On-Time
SC11935,2025-01-18,Hyderabad,Delhi,644.9,640.65,Heavy Truck,Furniture,Clear,4543.49,4,6.0,Delayed
SC11936,2025-02-09,Mumbai,Delhi,774.0,764.15,Heavy Truck,Groceries,Fog,2359.31,5,8.0,Delayed
SC11937,2025-01-21,Delhi,Mumbai,3277.5,626.37,Mini Truck,Groceries,Clear,5234.67,1,3.0,Delayed
SC11938,2025-08-13,Delhi,Bengaluru,398.4,378.45,Mini Truck,Groceries,Clear,2413.67,7,3.0,On-Time
SC11939,2025-12-21,Chennai,Bengaluru,73.5,488.19,Mini Truck,Furniture,Clear,2196.56,6,2.0,On-Time
SC11940,2025-10-09,Hyderabad,Delhi,449.5,762.99,Mini Truck,Pharma,Rain,5989.73,4,6.0,Delayed
SC11941,2025-01-08,Bengaluru,Delhi,404.7,355.28,Van,Apparel,Rain,2972.46,2,4.0,Delayed
SC11942,2025-04-10,Bengaluru,Mumbai,119.8,369.02,Bike,Pharma,Rain,4860.54,5,3.0,On-Time
SC11943,2025-08-28,Hyderabad,Bengaluru,356.4,91.36,Mini Truck,Electronics,Rain,4859.18,6,4.0,On-Time
SC11944,2025-03-28,Bengaluru,Delhi,270.6,868.9,Mini Truck,Apparel,Clear,5569.26,3,5.0,Delayed
SC11945,2025-10-25,Chennai,Bengaluru,419.9,86.94,Van,Electronics,Clear,646.64,1,4.0,Delayed
SC11946,2025-01-14,Chennai,Delhi,470.6,615.97,Mini Truck,Furniture,Rain,1736.64,7,5.0,On-Time
SC11947,2025-11-30,Hyderabad,Chennai,11.8,392.83,Mini Truck,Pharma,Clear,4641.33,4,2.0,On-Time
SC11948,2025-01-02,Bengaluru,Hyderabad,610.0,385.64,Bike,Groceries,Storm,3441.22,7,7.0,On-Time
SC11949,2025-10-20,Chennai,Chennai,571.8,645.73,Heavy Truck,Apparel,Clear,3423.75,6,6.0,On-Time
SC11950,2025-11-21,Chennai,Delhi,296.2,64.21,Mini Truck,Groceries,Clear,1122.36,2,2.0,On-Time
SC11951,2025-02-10,Mumbai,Hyderabad,47.1,564.22,Van,Electronics,Clear,1794.75,1,2.0,Delayed
SC11952,2025-11-14,Mumbai,Hyderabad,605.2,733.54,Bike,Groceries,Fog,3199.8,7,7.0,On-Time
SC11953,2025-11-12,Chennai,Delhi,764.4,786.89,Van,Groceries,Fog,1771.51,2,8.0,Delayed
SC11954,2025-04-21,Hyderabad,Delhi,195.9,162.42,Bike,Furniture,Clear,1380.15,5,2.0,On-Time
SC11955,2025-01-14,Delhi,Bengaluru,262.2,852.6,Bike,Furniture,Clear,663.37,4,3.0,On-Time
SC11956,2025-08-19,Delhi,Delhi,151.1,623.51,Mini Truck,Pharma,Clear,1061.0,4,2.0,On-Time
SC11957,2025-03-25,Chennai,Mumbai,463.7,837.82,Mini Truck,Electronics,Clear,4647.88,5,4.0,On-Time
SC11958,2025-05-10,Chennai,Delhi,128.1,461.27,Mini Truck,Furniture,Storm,4354.86,2,4.0,Delayed
SC11959,2025-08-19,Chennai,Mumbai,288.2,515.16,Heavy Truck,Furniture,Clear,418.13,7,3.0,On-Time
