Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status,Distance_KM_Normalized,Weight_KG_Normalized,Fuel_Cost_INR_Normalized
SC11729,2025-03-16,Delhi,Delhi,1169.1,439.6,Bike,Electronics,Clear,8622.965,6,4.0,On-Time,1.0,0.46268924218782953,1.0
SC11730,2025-10-15,Bengaluru,Mumbai,138.7,893.95,Heavy Truck,Furniture,Storm,3288.24,6,5.0,On-Time,0.11470057565082913,0.9416986463121496,0.370277947791167
SC11731,2025-05-10,Bengaluru,Chennai,156.0,462.31,Heavy Truck,Electronics,Clear,2500.84,1,2.0,Delayed,0.12956439556662944,0.4866318053388437,0.2773316114928133
SC11732,2025-06-24,Delhi,Bengaluru,371.3,439.76,Mini Truck,Groceries,Clear,5642.33,7,3.0,On-Time,0.3145459231892775,0.46285792603213427,0.6481596353916135
SC11733,2025-03-25,Hyderabad,Hyderabad,232.6,745.93,Bike,Apparel,Rain,3702.89,5,3.0,On-Time,0.1953776097602887,0.7856450048496606,0.41922409758302936
SC11734,2025-01-22,Delhi,Chennai,201.7,780.59,Van,Apparel,Clear,1076.58,5,4.0,On-Time,0.168828937193917,0.8221861426221905,0.10920899409848603
SC11735,2025-01-27,Mumbai,Chennai,518.0,526.99,Heavy Truck,Groceries,Clear,3087.57,6,4.0,On-Time,0.4405876793538965,0.5548222493990639,0.3465904429588193
SC11736,2025-07-14,Delhi,Bengaluru,522.5,171.22,Mini Truck,Apparel,Clear,5195.96,1,3.0,Delayed,0.44445399089268844,0.17974317884704594,0.5954691907211841
SC11737,2025-12-03,Hyderabad,Mumbai,660.5,444.64,Van,Apparel,Storm,4078.26,1,7.0,Delayed,0.5630208780823095,0.46800278328343103,0.46353355434746046
SC11738,2025-08-24,Mumbai,Chennai,337.1,919.68,Heavy Truck,Apparel,Fog,5078.34,1,5.0,Delayed,0.2851619554944584,0.9688251170244171,0.5815850808971907
SC11739,2025-04-02,Chennai,Chennai,63.1,715.46,Bike,Groceries,Fog,1614.84,6,4.0,On-Time,0.04974654179912365,0.7535212752498631,0.17274632579260832
SC11740,2025-01-21,Chennai,Mumbai,222.6,770.7,Heavy Truck,Electronics,Clear,5346.86,5,4.0,On-Time,0.18678580634075095,0.8117593724960993,0.6132817410735101
SC11741,2025-10-30,Hyderabad,Bengaluru,784.1,31.67,Van,Apparel,Fog,4570.33,1,7.0,Delayed,0.6692155683477963,0.03261923839244296,0.5216185222193565
SC11742,2025-12-23,Delhi,Chennai,479.0,444.73,Van,Furniture,Clear,4414.15,6,4.0,On-Time,0.4070796460176992,0.46809766794585256,0.5031827096678236
SC11743,2025-03-25,Bengaluru,Mumbai,569.2,614.47,Bike,Groceries,Rain,2177.27,2,6.0,Delayed,0.48457771286192985,0.6470501412727198,0.2391367346372655
SC11744,2025-09-19,Hyderabad,Chennai,10.8,788.62,Bike,Pharma,Rain,5342.8,2,2.0,On-Time,0.004811409914941148,0.8306519630582382,0.6128024902157869
SC11745,2025-05-27,Mumbai,Hyderabad,417.0,47.29,Mini Truck,Groceries,Clear,3882.18,3,4.0,Delayed,0.3538104648165651,0.04908699869270021,0.440387862676923
SC11746,2025-09-14,Mumbai,Delhi,34.8,809.89,Bike,Electronics,Rain,5133.26,2,3.0,Delayed,0.025431738121831773,0.8530763716105091,0.5880679521056053
SC11747,2025-02-27,Chennai,Hyderabad,457.5,521.21,Mini Truck,Groceries,Clear,2261.68,4,5.0,Delayed,0.388607268665693,0.5487285455235527,0.2491006668787489
SC11748,2025-01-15,Mumbai,Chennai,737.0,187.85,Van,Pharma,Clear,1002.06,3,6.0,Delayed,0.6287481742417734,0.1972757559144773,0.10041249805968325
SC11749,2025-06-11,Hyderabad,Bengaluru,774.9,301.73,Van,Furniture,Fog,2094.17,2,7.0,Delayed,0.6613111092018216,0.3173364820984271,0.22932743752475196
SC11750,2025-06-12,Mumbai,Delhi,434.7,268.19,Heavy Truck,Pharma,Clear,2813.3,4,4.0,On-Time,0.3690179568691469,0.2819761312360309,0.31421504080419715
SC11751,2025-11-16,Hyderabad,Hyderabad,369.3,504.55,Heavy Truck,Groceries,Clear,3270.43,2,4.0,Delayed,0.31282756250536997,0.5311643402353141,0.3681756182896765
SC11752,2025-10-08,Bengaluru,Mumbai,756.3,49.58,Mini Truck,Pharma,Clear,3138.23,6,4.0,On-Time,0.6453303548414813,0.051501286214312825,0.35257045489287386
SC11753,2025-10-07,Chennai,Bengaluru,540.5,151.03,Bike,Groceries,Fog,3344.42,7,5.0,On-Time,0.4599192370478564,0.15845738624383252,0.37690955202439225
SC11754,2025-01-12,Mumbai,Hyderabad,56.6,772.15,Bike,Furniture,Clear,5073.98,4,3.0,On-Time,0.044161869576424095,0.8132880698351116,0.5810704174145124
SC11755,2025-10-01,Hyderabad,Mumbai,375.3,126.41,Heavy Truck,Furniture,Clear,1145.09,1,4.0,Delayed,0.31798264455709263,0.1325011597014296,0.11729605721735856
SC11756,2025-09-28,Delhi,Chennai,196.0,222.11,Van,Electronics,Fog,1998.9,6,3.0,On-Time,0.1639316092447805,0.23339518407624513,0.21808156825990035
SC11757,2025-07-27,Chennai,Mumbai,378.5,430.98,Mini Truck,Furniture,Clear,5348.36,7,4.0,On-Time,0.3207320216513447,0.45360140007590777,0.6134588041982847
SC11758,2025-01-27,Bengaluru,Hyderabad,367.1,491.51,Van,Apparel,Clear,3428.68,4,3.0,On-Time,0.3109373657530717,0.5174166069244719,0.38685577795339815
SC11759,2025-03-13,Hyderabad,Hyderabad,467.8,725.55,Van,Pharma,Rain,3562.83,6,5.0,On-Time,0.3974568261878169,0.7641589001813351,0.40269112341240776
SC11760,2025-03-01,Bengaluru,Chennai,288.6,425.24,Bike,Pharma,Clear,2946.67,1,3.0,Delayed,0.2434917089097002,0.44754986716147266,0.32995831343832394
SC11761,2025-05-25,Bengaluru,Mumbai,398.2,457.015,Mini Truck,Groceries,Clear,3093.86,4,4.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11762,2025-04-03,Mumbai,Mumbai,405.5,587.62,Van,Furniture,Clear,1308.77,4,4.0,On-Time,0.34392989088409665,0.6187428836503185,0.13661718539276438
SC11763,2025-11-05,Mumbai,Chennai,665.0,107.89,Heavy Truck,Electronics,Fog,3349.17,7,7.0,On-Time,0.5668871896211015,0.11297600472314764,0.37747025191951183
SC11764,2025-01-08,Hyderabad,Mumbai,532.9,148.94,Heavy Truck,Electronics,Fog,5983.46,6,5.0,On-Time,0.45338946644900774,0.1562539535276009,0.688427331227856
SC11765,2025-03-20,Delhi,Chennai,274.0,415.46,Bike,Electronics,Clear,3461.38,2,3.0,Delayed,0.23094767591717505,0.437239067178341,0.3907157540734848
SC11766,2025-01-27,Hyderabad,Bengaluru,748.7,377.35,Heavy Truck,Apparel,Clear,409.75,4,5.0,Delayed,0.6388005842426326,0.3970606840129887,0.03049499176951575
SC11767,2025-06-23,Delhi,Hyderabad,730.2,706.5,Heavy Truck,Furniture,Storm,4809.15,2,8.0,Delayed,0.6229057479164878,0.7440749799687936,0.5498093325251385
SC11768,2025-02-19,Bengaluru,Bengaluru,171.4,551.91,Van,Electronics,Clear,2469.38,4,2.0,On-Time,0.1427957728327176,0.5810947581495383,0.2736180075558738
SC11769,2025-07-18,Chennai,Delhi,36.3,369.03,Heavy Truck,Apparel,Clear,1049.01,5,2.0,On-Time,0.026720508634762438,0.38828912410913846,0.10595457386512866
SC11770,2025-12-15,Hyderabad,Delhi,594.3,162.64,Heavy Truck,Pharma,Rain,5195.74,3,6.0,Delayed,0.5061431394449695,0.1706975076962004,0.5954432214628838
SC11771,2025-06-30,Hyderabad,Delhi,663.0,215.88,Van,Groceries,Rain,1308.14,2,6.0,Delayed,0.565168828937194,0.2268270568886265,0.13654281888035905
SC11772,2025-01-24,Delhi,Chennai,774.5,546.94,Bike,Furniture,Rain,5536.49,2,6.0,Delayed,0.66096743706504,0.5758550162358201,0.6356660613075168
SC11773,2025-11-12,Bengaluru,Mumbai,712.4,402.56,Bike,Furniture,Clear,2734.51,7,5.0,On-Time,0.6076123378297105,0.4236389322312656,0.3049145050702026
SC11774,2025-02-15,Bengaluru,Bengaluru,482.4,489.42,Mini Truck,Pharma,Clear,4495.33,1,4.0,Delayed,0.410000859180342,0.5152131742082403,0.5127653659806257
SC11775,2025-01-15,Delhi,Bengaluru,426.4,162.56,Heavy Truck,Furniture,Fog,3349.93,5,4.0,On-Time,0.36188676003093057,0.170613165774048,0.37755996390273094
SC11776,2025-06-02,Bengaluru,Bengaluru,27.1,629.93,Van,Furniture,Rain,1651.27,1,2.0,Delayed,0.0188160494887877,0.6633492177286721,0.17704659888296775
SC11777,2025-08-10,Mumbai,Bengaluru,201.1,809.99,Mini Truck,Furniture,Rain,4075.88,5,4.0,On-Time,0.16831342898874474,0.8531817990131996,0.4632526141894847
SC11778,2025-07-25,Chennai,Delhi,370.4,245.41,Bike,Furniture,Storm,5753.79,5,6.0,Delayed,0.31377266088151906,0.2579597689031333,0.6613166059831991
SC11779,2025-09-30,Hyderabad,Bengaluru,504.7,467.19,Bike,Apparel,Rain,4652.38,6,6.0,On-Time,0.42916058080591124,0.49177666259014047,0.5313038751445278
SC11780,2025-08-24,Chennai,Mumbai,448.0,926.76,Van,Apparel,Clear,3683.51,6,5.0,On-Time,0.38044505541713214,0.976289377134905,0.4169364420109414
SC11781,2025-12-06,Hyderabad,Delhi,595.4,316.91,Mini Truck,Groceries,Rain,5945.17,6,5.0,On-Time,0.5070882378211187,0.33334036182684607,0.6839074998627761
SC11782,2025-08-16,Mumbai,Bengaluru,227.4,565.5,Mini Truck,Furniture,Clear,1702.16,4,4.0,On-Time,0.19090987198212908,0.5954223421751783,0.1830537604961545
SC11783,2025-01-09,Bengaluru,Chennai,454.1,86.14,Van,Pharma,Clear,514.7,7,4.0,On-Time,0.3856860555030502,0.0900455446379623,0.042883508399579544
SC11784,2025-06-15,Delhi,Hyderabad,75.1,575.91,Van,Electronics,Clear,337.97,1,2.0,Delayed,0.06005670590256895,0.60639733479526,0.02202193103863459
SC11785,2025-11-15,Mumbai,Hyderabad,333.9,85.61,Mini Truck,Groceries,Rain,4307.52,3,4.0,Delayed,0.2824125784002062,0.08948677940370262,0.49059588233801243
SC11786,2025-08-02,Chennai,Hyderabad,601.4,911.29,Bike,Electronics,Storm,5006.86,5,7.0,Delayed,0.5122433198728413,0.9599797579386835,0.5731474327912645
SC11787,2025-04-27,Delhi,Delhi,556.3,680.02,Heavy Truck,Electronics,Clear,3865.34,5,4.0,On-Time,0.47349428645072605,0.7161578037363472,0.43840003399612
SC11788,2025-12-10,Bengaluru,Bengaluru,792.6,748.86,Bike,Furniture,Clear,5444.41,7,7.0,On-Time,0.6765186012544034,0.7887340277484925,0.6247967462880192
SC11789,2025-03-13,Mumbai,Delhi,225.9,669.05,Van,Pharma,Clear,4233.16,2,3.0,Delayed,0.18962110146919842,0.7045924176611985,0.48181827303251884
SC11790,2025-03-05,Delhi,Mumbai,401.1,560.45,Mini Truck,Electronics,Rain,2320.08,4,4.0,On-Time,0.34014949737950007,0.5900982583393077,0.25599432453664056
SC11791,2025-07-24,Mumbai,Chennai,267.0,427.69,Mini Truck,Electronics,Rain,1210.36,3,3.0,On-Time,0.2249334135234986,0.45013283852739006,0.12500066398671789
SC11792,2025-07-28,Mumbai,Chennai,1169.1,815.53,Heavy Truck,Groceries,Clear,5559.19,6,3.0,On-Time,1.0,0.8590224771222537,0.6383456165957725
SC11793,2025-03-13,Bengaluru,Hyderabad,686.3,909.02,Mini Truck,Pharma,Rain,756.04,5,7.0,Delayed,0.5851877309047169,0.957586555897609,0.07137178475498299
SC11794,2025-10-04,Hyderabad,Hyderabad,548.9,474.33,Heavy Truck,Pharma,Clear,3326.48,2,4.0,Delayed,0.46713635192026814,0.4993041791422426,0.3747918770520879
SC11795,2025-10-01,Delhi,Hyderabad,706.5,884.99,Bike,Electronics,Clear,1986.95,1,7.0,Delayed,0.6025431738121833,0.9322523510310802,0.21667096536586258
SC11796,2025-11-16,Bengaluru,Bengaluru,166.8,554.37,Bike,Pharma,Clear,1737.78,5,3.0,On-Time,0.13884354325973025,0.5836882722557248,0.18725841949913563
SC11797,2025-12-04,Mumbai,Mumbai,699.3,511.7,Mini Truck,Groceries,Fog,3928.13,2,7.0,Delayed,0.5963570753501161,0.5387023995276853,0.44581189639918534
SC11798,2025-04-05,Bengaluru,Mumbai,52.5,432.03,Mini Truck,Groceries,Clear,1502.74,1,2.0,Delayed,0.04063923017441362,0.45470838780415807,0.15951380826778555
SC11799,2025-06-15,Hyderabad,Mumbai,711.4,199.22,Van,Groceries,Rain,5510.74,4,6.0,Delayed,0.6067531574877567,0.209262851600388,0.6326264776655526
SC11800,2025-02-01,Delhi,Mumbai,266.6,4.03,Van,Furniture,Clear,2525.36,6,3.0,On-Time,0.2245897413867171,0.003479104288786742,0.28022600337246234
SC11801,2025-01-11,Hyderabad,Hyderabad,255.1,229.81,Mini Truck,Electronics,Clear,4112.65,7,2.0,On-Time,0.21470916745424867,0.24151309408341418,0.4675930215881264
SC11802,2025-10-28,Chennai,Chennai,412.1,484.48,Mini Truck,Pharma,Clear,4407.37,1,5.0,Delayed,0.34960048114099157,0.5100050605153292,0.5023823843438424
SC11803,2025-08-05,Delhi,Hyderabad,752.8,361.27,Bike,Groceries,Clear,4145.21,5,5.0,On-Time,0.642323223644643,0.3801079576603551,0.47143647181656734
SC11804,2025-10-16,Hyderabad,Mumbai,43.0,426.34,Mini Truck,Electronics,Clear,5434.89,3,2.0,On-Time,0.03247701692585274,0.4487095685910682,0.6236729856561163
SC11805,2025-04-12,Mumbai,Hyderabad,285.0,931.63,Van,Electronics,Rain,1502.12,1,6.0,Delayed,0.24039865967866658,0.9814236916459327,0.15944062217621202
SC11806,2025-09-24,Delhi,Mumbai,686.0,333.08,Bike,Furniture,Clear,653.42,3,5.0,Delayed,0.5849299768021309,0.3503879728419011,0.05925830617873578
SC11807,2025-08-02,Delhi,Delhi,319.9,429.85,Heavy Truck,Pharma,Rain,474.47,3,4.0,Delayed,0.2703840536128534,0.4524100704255051,0.03813467539312441
SC11808,2025-06-28,Bengaluru,Chennai,163.3,127.27,Van,Pharma,Clear,5285.39,1,2.0,Delayed,0.13583641206289201,0.13340783536456796,0.6060256942202465
SC11809,2025-03-29,Mumbai,Delhi,342.7,46.04,Van,Groceries,Clear,5843.73,7,2.0,On-Time,0.2899733654093995,0.04776915615906886,0.6719333109446849
SC11810,2025-02-10,Chennai,Bengaluru,311.5,736.75,Bike,Groceries,Clear,1919.78,7,3.0,On-Time,0.26316693874044167,0.775966769282672,0.2087420786384554
SC11811,2025-03-17,Hyderabad,Hyderabad,398.2,457.015,Heavy Truck,Electronics,Clear,3093.86,4,9.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11812,2025-02-15,Bengaluru,Bengaluru,610.7,722.79,Van,Pharma,Clear,202.14,7,6.0,On-Time,0.5202336970530115,0.7612491038670772,0.005988274879877426
SC11813,2025-06-09,Hyderabad,Hyderabad,398.2,457.015,Mini Truck,Pharma,Clear,3093.86,1,3.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11814,2025-03-21,Chennai,Delhi,790.8,543.45,Van,Groceries,Fog,4182.26,7,7.0,On-Time,0.6749720766388866,0.5721755998819215,0.47580993099850033
SC11815,2025-11-06,Chennai,Mumbai,374.9,241.33,Bike,Apparel,Clear,535.44,2,4.0,Delayed,0.3176389724203111,0.25365833087336065,0.045331701204796536
SC11816,2025-03-27,Delhi,Mumbai,51.3,217.04,Bike,Electronics,Rain,2890.78,6,3.0,On-Time,0.03960821376406909,0.22805001475983638,0.32336094140922184
SC11817,2025-04-02,Chennai,Hyderabad,213.5,11.44,Bike,Pharma,Clear,4026.11,3,2.0,On-Time,0.17896726522897158,0.011291274828153335,0.4573776597094631
SC11818,2025-05-28,Hyderabad,Mumbai,351.7,124.26,Van,Furniture,Rain,4630.86,6,5.0,On-Time,0.2977059884869835,0.1302344705435837,0.528763609514428
SC11819,2025-06-10,Mumbai,Delhi,129.7,294.15,Heavy Truck,Furniture,Clear,2804.82,5,2.0,On-Time,0.10696795257324514,0.30934508497448654,0.31321404393880464
SC11820,2025-07-21,Mumbai,Mumbai,758.3,111.48,Mini Truck,Apparel,Fog,3837.16,3,6.0,Delayed,0.6470487155253888,0.11676084847973686,0.4350736080920209
SC11821,2025-08-30,Delhi,Delhi,398.2,457.015,Bike,Groceries,Clear,3093.86,5,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11822,2025-12-19,Hyderabad,Bengaluru,218.3,293.55,Heavy Truck,Groceries,Clear,455.99,2,4.0,Delayed,0.1830913308703497,0.30871252055834353,0.035953257695901165
SC11823,2025-01-02,Hyderabad,Delhi,474.7,124.24,Mini Truck,Groceries,Clear,4495.41,2,4.0,Delayed,0.40338517054729794,0.13021338506304558,0.5127748093472804
SC11824,2025-08-13,Chennai,Chennai,398.2,457.015,Bike,Furniture,Clear,3093.86,6,5.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11825,2025-10-16,Hyderabad,Chennai,753.3,558.52,Mini Truck,Groceries,Rain,336.06,2,7.0,Delayed,0.6427528138156199,0.5880635094673808,0.02179647065975491
SC11826,2025-08-21,Bengaluru,Chennai,705.9,61.31,Mini Truck,Furniture,Clear,2789.33,1,5.0,Delayed,0.6020276656070109,0.06386792054990933,0.3113855720702988
SC11827,2025-03-18,Chennai,Hyderabad,414.6,819.38,Heavy Truck,Apparel,Clear,5213.98,3,4.0,Delayed,0.351748431995876,0.8630814321258382,0.597596309060143
SC11828,2025-04-26,Bengaluru,Hyderabad,620.8,913.44,Mini Truck,Electronics,Clear,1032.35,5,5.0,On-Time,0.5289114185067446,0.9622464470965295,0.1039879927592986
SC11829,2025-06-03,Delhi,Hyderabad,451.9,234.79,Bike,Pharma,Clear,225.22,7,5.0,On-Time,0.38379585875075184,0.24676337873740142,0.00871268615974281
SC11830,2025-04-13,Mumbai,Delhi,444.4,427.87,Heavy Truck,Apparel,Clear,793.38,6,5.0,On-Time,0.37735200618609854,0.450322607852233,0.07577947614103905
SC11831,2025-07-13,Delhi,Hyderabad,96.2,21.52,Van,Furniture,Clear,2277.41,6,1.0,On-Time,0.07818541111779365,0.021918357019356474,0.25095746884721876
SC11832,2025-06-15,Mumbai,Bengaluru,105.3,608.85,Van,Apparel,Rain,3544.01,2,2.0,On-Time,0.08600395222957301,0.6411251212415132,0.4004695714069023
SC11833,2025-12-25,Delhi,Chennai,426.0,393.52,Heavy Truck,Pharma,Storm,1279.12,2,6.0,Delayed,0.3615430878941491,0.4141082950280437,0.13311723762638616
SC11834,2025-03-31,Hyderabad,Delhi,218.7,256.92,Van,Electronics,Clear,4841.49,5,2.0,On-Time,0.1834350030071312,0.2700944629528107,0.5536268134952792
SC11835,2025-06-23,Bengaluru,Chennai,21.7,196.89,Mini Truck,Pharma,Rain,4556.79,3,2.0,On-Time,0.014176475642237306,0.20680639311769916,0.5200202324130576
SC11836,2025-05-02,Mumbai,Hyderabad,579.7,621.49,Bike,Furniture,Clear,4220.8,3,4.0,Delayed,0.49359910645244454,0.6544511449415933,0.4803592728843761
SC11837,2025-05-23,Chennai,Delhi,30.8,395.7,Mini Truck,Pharma,Clear,3001.7,6,2.0,On-Time,0.02199501675401667,0.41640661240669674,0.33645416927588856
SC11838,2025-04-16,Bengaluru,Mumbai,478.2,171.09,Heavy Truck,Apparel,Clear,2286.52,5,4.0,On-Time,0.40639230174413615,0.17960612322354827,0.25203283222501655
SC11839,2025-11-01,Chennai,Bengaluru,433.7,654.81,Bike,Groceries,Clear,2347.18,6,5.0,On-Time,0.36815877652719314,0.6895795555180703,0.2591932649909019
SC11840,2025-12-26,Bengaluru,Hyderabad,775.2,537.04,Heavy Truck,Apparel,Clear,3092.96,7,7.0,On-Time,0.6615688633044077,0.5654177033694598,0.3472266897871761
SC11841,2025-11-13,Bengaluru,Hyderabad,389.9,815.81,Heavy Truck,Furniture,Fog,602.29,4,6.0,Delayed,0.33052667754961773,0.8593176738497871,0.053222814465585126
SC11842,2025-05-03,Delhi,Bengaluru,398.2,457.015,Heavy Truck,Electronics,Clear,3093.86,3,3.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11843,2025-01-09,Mumbai,Bengaluru,443.6,746.49,Mini Truck,Pharma,Clear,2206.32,5,5.0,On-Time,0.37666466191253556,0.7862353983047274,0.24256585715373388
SC11844,2025-09-19,Mumbai,Mumbai,673.7,640.0,Bike,Electronics,Clear,1464.84,7,5.0,On-Time,0.5743620585960995,0.6739657571796062,0.15504001331514697
SC11845,2025-03-14,Bengaluru,Hyderabad,797.5,109.7,Van,Furniture,Storm,1778.21,5,8.0,Delayed,0.6807285849299769,0.11488424071184583,0.19203086092222738
SC11846,2025-12-25,Hyderabad,Hyderabad,347.1,660.23,Bike,Pharma,Clear,1204.72,6,3.0,On-Time,0.29375375891399613,0.6952937207438958,0.12433490663756536
SC11847,2025-08-11,Hyderabad,Chennai,259.6,419.75,Mini Truck,Apparel,Rain,5424.17,2,4.0,Delayed,0.2185754789930407,0.44176190275376376,0.6224075745243938
SC11848,2025-02-10,Chennai,Delhi,725.8,897.76,Van,Apparel,Clear,1138.87,5,7.0,Delayed,0.6191253544118911,0.9457154303546579,0.11656183545995982
SC11849,2025-07-23,Chennai,Delhi,157.0,134.96,Mini Truck,Furniture,Clear,5315.12,6,3.0,On-Time,0.13042357590858322,0.141515202631468,0.6095350853532793
SC11850,2025-09-21,Delhi,Chennai,494.3,610.87,Mini Truck,Pharma,Clear,3497.62,1,4.0,Delayed,0.420225105249592,0.6432547547758615,0.3949935991680394
SC11851,2025-11-24,Bengaluru,Delhi,327.5,363.19,Heavy Truck,Apparel,Fog,5224.59,2,5.0,Delayed,0.2769138242117021,0.3821321637920128,0.5988487355627156
SC11852,2025-06-27,Chennai,Bengaluru,37.7,909.0,Bike,Furniture,Fog,2923.28,2,3.0,Delayed,0.02792336111349773,0.957565470417071,0.3271973091126718
SC11853,2025-12-14,Chennai,Delhi,281.1,313.81,Bike,Furniture,Clear,5576.66,3,3.0,On-Time,0.23704785634504688,0.3300721123434403,0.6404078117889809
SC11854,2025-11-14,Bengaluru,Delhi,215.9,914.1,Van,Electronics,Rain,1387.22,4,4.0,On-Time,0.18102929804966064,0.9629422679542868,0.14587758681847665
SC11855,2025-03-25,Delhi,Chennai,550.4,856.46,Van,Apparel,Clear,3394.95,3,5.0,Delayed,0.4684251224331988,0.9021739130434784,0.38287421848763303
SC11856,2025-11-14,Chennai,Mumbai,759.3,257.23,Heavy Truck,Pharma,Clear,886.16,1,6.0,Delayed,0.6479078958673425,0.2704212879011513,0.08673142061876479
SC11857,2025-04-21,Delhi,Delhi,218.1,763.46,Bike,Apparel,Rain,2766.24,6,4.0,On-Time,0.18291949480195896,0.8041264285413066,0.30865998036960157
SC11858,2025-09-08,Mumbai,Delhi,650.1,945.83,Van,Apparel,Clear,3483.94,2,6.0,Delayed,0.5540854025259903,0.9963943828279848,0.393378783470095
SC11859,2025-01-07,Delhi,Mumbai,49.0,240.4,Van,Apparel,Clear,3693.2,2,2.0,On-Time,0.0376320989775754,0.2526778560283389,0.4180802697969853
SC11860,2025-03-25,Hyderabad,Chennai,432.8,415.22,Bike,Furniture,Clear,2288.34,7,4.0,On-Time,0.3673855142194348,0.43698604141188385,0.25224766881640975
SC11861,2025-07-27,Hyderabad,Mumbai,61.1,494.41,Mini Truck,Groceries,Storm,596.56,5,4.0,On-Time,0.04802818111521609,0.5204740016024967,0.0525464333289461
SC11862,2025-11-10,Delhi,Chennai,747.6,280.54,Van,Groceries,Fog,3983.66,4,7.0,Delayed,0.6378554858664834,0.29499641546830857,0.45236677327834146
SC11863,2025-01-22,Hyderabad,Bengaluru,614.2,14.99,Bike,Electronics,Rain,3007.33,4,6.0,Delayed,0.5232408282498497,0.015033947623666347,0.3371187462042093
SC11864,2025-01-03,Mumbai,Chennai,528.1,209.51,Van,Apparel,Clear,950.74,5,4.0,On-Time,0.4492654008076296,0.22011133133724117,0.09435457835072783
SC11865,2025-05-07,Bengaluru,Bengaluru,660.0,268.2,Heavy Truck,Groceries,Rain,5624.87,1,5.0,Delayed,0.5625912879113326,0.2819866739762999,0.646098620619237
SC11866,2025-10-24,Hyderabad,Bengaluru,519.8,421.7,Van,Electronics,Clear,5740.66,4,4.0,On-Time,0.4421342039694132,0.4438177371062287,0.6597667134310053
SC11867,2025-07-07,Hyderabad,Chennai,775.3,162.96,Bike,Furniture,Storm,5161.15,2,7.0,Delayed,0.661654781338603,0.17103487538481005,0.5913601458055812
SC11868,2025-12-28,Delhi,Hyderabad,572.6,829.66,Van,Apparel,Clear,5086.63,1,6.0,Delayed,0.4874989260245727,0.8739193691224224,0.5825636497667784
SC11869,2025-01-14,Mumbai,Chennai,740.1,669.81,Heavy Truck,Pharma,Clear,727.23,3,5.0,Delayed,0.6314116333018301,0.7053936659216464,0.06797099233847859
SC11870,2025-01-12,Bengaluru,Delhi,416.1,81.4,Heavy Truck,Furniture,Clear,5961.51,3,4.0,Delayed,0.3530372025088067,0.08504828575043226,0.6858363075019875
SC11871,2025-03-28,Delhi,Delhi,98.1,617.76,Van,Electronics,Rain,2492.23,1,4.0,Delayed,0.07981785376750582,0.6505187028212374,0.27631526915660704
SC11872,2025-01-12,Delhi,Hyderabad,424.9,621.15,Van,Furniture,Rain,1104.26,2,3.0,Delayed,0.3605979895179999,0.6540926917724456,0.11247639896099357
